time_min;T_gas_C;T_deck_C;qconv_deck_W_m2;qrad_deck_W_m2;T_hanger_C;qconv_hanger_W_m2;qrad_hanger_W_m2;T_cable_C;qconv_cable_W_m2;qrad_cable_W_m2;ky_hanger;kE_hanger
6,083333333333333;615,2746986236548;227,66305175588954;9740,788472176468;22111,370925812113;204,9474842341009;10298,63258419233;19140,28335016316;77,65655761091078;13424,937723313104;14364,337623946443;1,0;0,8950525157658992
6,166666666666667;616,9778964318892;231,4311595553536;9690,29117169413;22231,222421458704;208,31570825502473;10258,180359738848;19256,19322671838;78,78884280079751;13440,4535253186;14476,223904299588;1,0;0,8916842917449753
6,25;618,6362758648413;235,19749598896217;9638,668421913391;22345,39307924743;211,68423812346583;10216,554704421613;19367,63644326276;79,92466039086021;13454,726340777293;14585,647485419839;1,0;0,8883157618765342
6,333333333333333;620,2510162848129;238,96131455420652;9585,96949689698;22453,926488636025;215,05248377684612;10173,800943534387;19474,650745498227;81,06385643906877;13467,790386849527;14692,63948668409;1,0;0,8849475162231539
6,416666666666667;621,8232660199774;242,7218818845744;9532,242543265158;22556,86832705492;218,419866692903;10129,963312699168;19577,27528058794;82,20628047695764;13479,678996143602;14797,231691426778;1,0;0,8815801333070971
6,5;623,354143181046;246,47847766915763;9477,534603385075;22654,2662467424;221,7858197204261;10085,08498317686;19675,550492937884;83,35178547166593;13490,424638575492;14899,45646604616;1,0;0,8782141802795739
6,583333333333333;624,8447364564352;250,2303945806913;9421,891637797207;22746,16976759696;225,14978691472353;10039,208086515497;19769,51802576909;84,50022778587473;13500,0589427345;14999,346683537146;1,0;0,8748502130852764
6,666666666666667;626,2961058865054;253,97693821193366;9365,358546893598;22832,630175708662;228,51122337806783;9992,37373854279;19859,220628228053;85,65146713584303;13508,612716764012;15096,935651287124;1,0;0,8714887766219322
6,75;627,7092836174239;257,71742702021646;9307,979191864293;22913,700427237214;231,86959510531412;9944,62206271094;19944,702067786126;86,8053665477337;13516,115968766559;15192,257042972804;1,0;0,868130404894686
6,833333333333333;629,0852746351858;261,45119227992313;9249,796414930186;22989,435057311308;235,22437883483158;9895,992212802745;20026,007047682404;87,96179231241041;13522,597926742255;15285,344834398515;1,0;0,8647756211651685
6,916666666666667;630,4250574803187;265,1775780425866;9190,852058881566;23059,89009363063;238,57506190484008;9846,522395008855;20103,181129168308;89,12061393887767;13528,087058069383;15376,23324311819;1,0;0,86142493809516
7,0;631,72958494378;268,8959411042379;9131,186985943303;23125,122974461367;241,92114211519953;9796,249889386967;20176,27065831738;90,28170410652567;13532,611088536027;15464,95667168674;1,0;0,8580788578848005
7,083333333333333;632,999784744539;272,6056509795834;9070,841095988551;23185,192470724636;245,2621275946581;9745,211070714511;20245,32269716895;91,44493861633352;13536,197020931357;15551,549654389186;1,0;0,8547378724053419
7,166666666666667;634,2365601893308;276,30608988254073;9009,85334412389;23240,15861188762;248,59753667352766;9693,441428747024;20310,38495897973;92,61019634117477;13538,871153205138;15636,04680729932;1,0;0,8514024633264724
7,25;635,4407908150464;279,9966527126207;8948,261757669752;23290,082615377545;251,92689776172037;9640,975587895078;20371,505747363735;93,77735917536141;13540,659096203903;15718,482781523246;1,0;0,8480731022382797
7,333333333333333;636,6133330142198;283,6767470466066;8886,103452560643;23335,026819250073;255,24974923204906;9587,84732633315;20428,733899107156;94,94631198355367;13541,585790992125;15798,89221948673;1,0;0,844750250767951
7,416666666666667;637,7550206440552;287,34579313495135;8823,414649190332;23375,05461785482;258,56563930866537;9534,08959455427;20482,11873045126;96,11694254915552;13541,675525766655;15877,309714129175;1,0;0,8414343606913347
7,5;638,866665619428;291,00322390228655;8760,230687727597;23410,23040025309;261,87412596048455;9479,734533384746;20531,70998664331;97,28914152230804;13540,951952372492;15953,769770870815;1,0;0,8381258740395154
7,583333333333333;639,9490584902804;294,648484951418;8696,586042928535;23440,619491155096;265,17477679942255;9424,813491473586;20577,55779456252;98,4628023675855;13539,438102428;16028,306772223954;1,0;0,8348252232005775
7,666666666666667;641,0029690038252;298,28103457016664;8632,51433847156;23466,28809415593;268,46716898325144;9369,357042271447;20619,71261823469;99,63782131149222;13537,156403067374;16100,954944922612;1,0;0,8315328310167486
7,75;642,029146651953;301,90034374040255;8568,048360841465;23487,303237063195;271,7508891228607;9313,395000514345;20658,225217056995;100,81409728985147;13534,128692308326;16171,748329449649;1,0;0,8282491108771394
7,833333333333333;643,0283212042367;305,50589614861536;8503,220072788763;23503,732719120908;275,0255331936978;9256,95643822731;20693,146606560887;101,99153189517145;13530,376234052539;16240,72075184378;1,0;0,8249744668063023
7,916666666666667;644,0012032269094;309,0971881973617;8438,060626390534;23515,64505994789;278,290706451147;9200,069700263472;20724,528021548835;103,17002932406707;13525,919732726632;16307,905797673568;1,0;0,821709293548853
8,0;644,948484588186;312,6737290169342;8372,600375738693;23523,109450021402;281,54602334959606;9142,762419394061;20752,42088144772;104,34949632481111;13520,779347571059;16373,33678806906;1,0;0,818453976650404
8,083333333333334;645,8708389502879;316,2350404766038;8306,868889281295;23526,195702549252;284,79110746493006;9085,06153096475;20776,87675772858;105,52984214508193;13514,974706584375;16437,046757705884;1,0;0,81520889253507
8,166666666666666;646,7689222485191;319,78065719479685;8240,894961842101;23524,97420658675;288,0255914201863;9026,993287133944;20797,947343250216;106,71097847997055;13508,524920130149;16499,068434640652;1,0;0,8119744085798137
8,25;647,6433731577384;323,3101265475859;8174,706626343055;23519,515881266852;291,2491168140976;8968,58327070832;20815,6844233906;107,89281942030448;13501,448594213713;16559,434221900156;1,0;0,8087508831859025
8,333333333333334;648,4948135465537;326,8230086748883;8108,331165253813;23509,892131024422;294,4613341522498;8909,856408591022;20830,139848837614;109,07528140134103;13493,763843435849;16618,17618073097;1,0;0,8055386658477502
8,416666666666666;649,3238489195664;330,3188764837897;8041,795121791635;23496,17480170695;297,66190278057564;8850,836984857599;20841,365509916923;110,25828315187864;13485,488303630316;16675,326015419367;1,0;0,8023380972194244
8,5;650,1310688479784;333,79731564843473;7975,124310894418;23478,436137476572;300,8504908209099;8791,54865347477;20849,413312342476;111,44174564383023;13476,639144192193;16730,915059595736;1,0;0,7991495091790901
8,583333333333334;650,9170473888669;337,25792460595136;7908,343829988593;23456,748738418486;304,02677510832865;8732,014450676714;20854,335154280787;112,6255920422988;13467,233080103704;16784,97426394061;1,0;0,7959732248916714
8,666666666666666;651,6823434934272;340,7003145479083;7841,478069572888;23431,185518782546;307,19044113000155;8672,256807013455;20856,1829046274;113,80974765619186;13457,286383664203;16837,534185213324;1,0;0,7928095588699985
8,75;652,427501404473;344,1241094068338;7774,550723637973;23401,819665794996;310,3411829652884;8612,29755908564;20855,008382400138;114,99413988940725;13446,814895930886;16888,624976527695;1,0;0,7896588170347116
8,833333333333334;653,1530510434759;347,5289458373589;7707,58479994098;23368,724598987123;313,4787032268168;8552,157960979615;20850,863337159637;116,17869819262027;13435,834037876642;16938,276378802137;1,0;0,7865212967731833
8,916666666666666;653,8595083874213;350,9144731915835;7640,6026301529255;23331,973929997574;316,60271300228436;8491,858695416478;20843,799430374183;117,36335401569838;13424,358821271391;16986,51771331516;1,0;0,7833972869977157
9,0;654,5473758357468;354,28035348829934;7573,625879895945;23291,641422813762;319,71293179673665;8431,419884628423;20833,86821765134;118,5480407607668;13412,403859293074;17033,37787530019;1,0;0,7802870682032633
9,083333333333334;655,2171425676252;357,6262613757415;7506,675558686187;23247,800954426355;322,8090874750793;8370,861100975255;20821,121131764587;119,73269373594609;13399,983376874501;17078,885328516502;1,0;0,7771909125249207
9,166666666666666;655,8692848898461;360,95188408757986;7439,772029797092;23200,526475879;325,8909162045936;8310,201377313646;20805,609466408838;120,91725010977942;13387,111220791976;17123,068100736255;1,0;0,7741090837954064
9,25;656,5042665755425;364,2569213918986;7372,935020056656;23149,89197370264;328,9581623972336;8249,459217131312;20787,384360623764;122,10164886636555;13373,800869501667;17165,953780090276;1,0;0,7710418376027665
9,333333333333334;657,1225391940054;367,54108553295225;7306,183629591098;23095,971431730548;332,01057865149346;8188,652604457722;20766,496783828785;123,28583076121065;13360,065442729425;17207,569512217855;1,0;0,7679894213485066
9,416666666666666;657,724542431818;370,80410116552673;7239,536341526329;23038,83879329704;335,04792569364616;8127,799013562799;20742,997521418998;124,46973827781046;13345,917710819871;17247,94199816879;1,0;0,7649520743063538
9,5;658,3107044055405;374,0457052817703;7173,011031657282;22978,567923827617;338,0699723181652;8066,915418454296;20716,937160875066;125,65331558497203;13331,370103850188;17287,097493007986;1,0;0,7619300276818348
9,583333333333334;658,8814419661669;377,2656471304006;7106,624978094254;22915,232573834357;341,07649532715357;8006,018302184382;20688,366078345323;126,83650849488238;13316,434720514211;17325,061805075704;1,0;0,7589235046728464
9,666666666666666;659,4371609955693;380,46368812822993;7040,394870894157;22848,906342334427;344,06727946861713;7945,123665975333;20657,3344256621;128,01926442193005;13301,123336782111;17361,860295858798;1,0;0,7559327205313828
9,75;659,9782566951428;383,63960176398905;6974,336821683485;22779,662640713537;347,04211737343223;7884,247038173806;20623,892117758194;129,2015323422834;13285,447414340983;17397,517880430383;1,0;0,7529578826265678
9,833333333333334;660,5051138668539;386,7931734944647;6908,466373278844;22707,574657060166;350,0008094908698;7823,4034830427645;20588,08882045356;130,38326275422864;13269,418108821486;17432,059028417785;1,0;0,7499991905091302
9,916666666666666;661,0181071868933;389,92420063300176;6842,7985093097295;22632,71532099878;352,94316402255265;7762,607609399602;20549,973938585466;131,5644076392685;13253,04627781563;17465,507765460487;1,0;0,7470568359774473
10,0;661,5176014721292;393,0324922304534;6777,3476638472885;22555,157269052794;355,86899685473446;7701,873579108516;20509,596604458708;132,74492042398197;13236,342488690621;17497,88767512186;1,0;0,7441310031452655
10,083333333333334;662,0039519395467;396,11786894869505;6712,127731041895;22474,972810570485;358,77813148880364;7641,215115434868;20467,00566659604;133,92475594264357;13219,31702620368;17529,2219012205;1,0;0,7412218685111963
10,166666666666666;662,4775044588623;399,18016292684814;6647,152074771291;22392,233894247503;361,67039896992685;7580,645511268577;20422,249678771095;135,10387040060013;13201,979899922577;17559,533150548417;1,0;0,7383296010300732
10,25;662,9385957984902;402,21921764038683;6582,4335383003545;22307,012075281735;364,54563781376186;7520,177637223386;20375,376889309555;136,28222133840183;13184,340851456554;17588,84369594566;1,0;0,7354543621862382
10,333333333333334;663,387553865036;405,23488775332913;6517,984453952583;22219,37848319603;367,40369393118044;7459,823949618208;20326,435230646413;137,4597675966833;13166,409361502207;17617,17537970209;1,0;0,7325963060688195
10,416666666666666;663,8246979364887;408,22703896373736;6453,816652792672;22129,40379036484;370,2444205509559;7399,596498346389;20275,472309129425;138,63646928178983;13148,194656708818;17644,549617258963;1,0;0,729755579449044
10,5;664,2503388892766;411,19554784277545;6389,9414743187845;22037,158181280356;373,0676781403821;7339,506934638321;20222,535395061128;139,812287732143;13129,705716367474;17670,987401184237;1,0;0,7269323218596179
10,583333333333334;664,6647794193473;414,14030166759215;6326,369776162528;21942,71132259349;375,8733343238019;7279,566518722362;20167,671412973767;140,98718548533913;13110,95127892834;17696,509305397347;1,0;0,7241266656761981
10,666666666666666;665,0683142574313;417,061198248316;6263,111943793878;21846,13233396385;378,66126379903574;7219,786127388635;20110,926932132923;142,16112624597372;13091,939848350205;17721,135489620145;1,0;0,7213387362009642
10,75;665,4612303786414;419,9581457494663;6200,177900227884;21747,489759751614;381,43134825171194;7160,17626145989;20052,34815726742;143,33407485418417;13072,67970028644;17744,88570403233;1,0;0,718568651748288
10,833333333333334;665,8438072065546;422,83106250609785;6137,577115729377;21646,851541583314;384,18347626751057;7100,747053173237;19991,98091952465;144,5059972549025;13053,178888111432;17767,77929411097;1,0;0,7158165237324894
10,916666666666666;666,2163168119266;425,67987683500843;6075,31861751142;21544,284991820805;386,9175432423438;7041,508273476102;19929,87066765096;145,67686046780972;13033,445248791304;17789,835205634576;1,0;0,7130824567576561
11,0;666,5790241061744;428,504526841351;6013,410999422955;21439,856767962006;389,6334512905053;6982,46933923957;19866,06245939896;146,8466325579826;13013,486408602921;17811,071989833898;1,0;0,7103665487094947
11,083333333333334;666,9321870297699;431,30496022099834;5951,862431620586;21333,632847998837;392,3311091508301;6923,639320391728;19800,600953163266;148,01528260722364;12993,309788704795;17831,507808672097;1,0;0,7076688908491698
11,166666666666666;667,2760567356747;434,0811340590161;5890,68067021929;21225,67850675622;395,01043209091546;6865,026946973495;19733,53039984806;149,18278068606458;12972,922610563657;17851,160440238502;1,0;0,7049895679090845
11,25;667,6108777679486;436,8330146246034;5829,873066916465;21116,05829323341;397,6713418094616;6806,640616118982;19664,894634969834;150,3490978264332;12952,331901240254;17870,047284240834;1,0;0,7023286581905384
11,333333333333334;667,9368882356573;439,56057716286404;5769,446578583631;21004,83600896632;400,31376633679855;6748,488398962177;19594,737070999458;151,5142059949736;12931,544498537885;17888,18536758182;0,9993097140590432;0,6996862336632014
11,416666666666666;668,2543199822053;442,26380568377255;5709,407776819832;20892,07468742705;402,93763993367224;6690,578047471469;19523,10068994791;152,67807806700927;12910,567056017093;17905,591350006966;0,9935371921459211;0,6970623600663277
11,5;668,5633987502113;444,94269274869725;5649,762857460819;20777,836574474528;405,5429029883697;6632,917001213326;19450,028036200925;153,84068780113847;12889,406047879902;17922,28152981134;0,9878056134255867;0,6944570970116303
